is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
False,F,118,70598.23,2016,9,5,5,5,7,bogo,True,True,True,False
True,M,40,99000.0,2017,5,31,10,10,5,bogo,True,True,True,True
False,M,60,51000.0,2017,7,14,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,7,28,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,8,22,10,10,5,bogo,True,True,True,True
False,M,49,46000.0,2017,10,20,0,0,3,informational,True,True,False,True
False,M,38,75000.0,2018,7,18,5,5,5,bogo,True,True,True,True
True,F,56,67000.0,2015,9,16,2,10,10,discount,True,True,True,True
True,M,58,87000.0,2018,2,6,5,20,10,discount,True,False,True,False
False,M,39,41000.0,2018,5,23,0,0,3,informational,True,True,False,True
True,M,80,50000.0,2017,7,16,3,7,7,discount,True,True,True,True
True,F,45,89000.0,2018,7,6,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2017,12,6,2,10,7,discount,True,True,True,False
True,F,27,65000.0,2015,12,22,5,5,7,bogo,True,True,True,False
False,F,64,40000.0,2017,4,14,0,0,3,informational,True,True,False,True
False,F,63,92000.0,2015,8,3,0,0,3,informational,True,True,False,True
False,M,21,45000.0,2017,9,16,10,10,5,bogo,True,True,True,True
True,M,22,69000.0,2018,4,20,10,10,5,bogo,True,True,True,True
False,F,61,59000.0,2016,7,4,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,3,1,3,7,7,discount,True,True,True,True
True,F,57,71000.0,2017,11,4,5,5,7,bogo,True,True,True,False
True,M,33,56000.0,2015,8,22,5,5,5,bogo,True,True,True,True
False,M,35,48000.0,2018,5,13,10,10,7,bogo,True,True,False,True
False,F,52,75000.0,2018,5,22,10,10,7,bogo,True,True,False,True
True,F,51,50000.0,2017,9,29,10,10,7,bogo,True,True,False,True
False,F,41,91000.0,2017,11,12,5,5,7,bogo,True,True,True,False
False,F,20,49000.0,2017,11,13,0,0,4,informational,True,True,True,False
True,M,67,92000.0,2014,5,6,5,20,10,discount,True,False,True,False
True,M,54,109000.0,2017,2,1,2,10,7,discount,True,True,True,False
True,F,49,98000.0,2016,11,17,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2018,6,13,0,0,3,informational,True,True,False,True
False,M,60,76000.0,2018,1,7,2,10,7,discount,True,True,True,False
True,M,78,46000.0,2016,5,20,10,10,7,bogo,True,True,False,True
False,M,21,42000.0,2016,4,28,10,10,5,bogo,True,True,True,True
False,F,48,54000.0,2017,11,13,0,0,3,informational,True,True,False,True
True,F,118,70598.23,2017,3,5,3,7,7,discount,True,True,True,True
True,M,80,42000.0,2013,10,29,5,5,7,bogo,True,True,True,False
True,M,57,75000.0,2018,2,5,3,7,7,discount,True,True,True,True
True,M,29,51000.0,2015,8,8,3,7,7,discount,True,True,True,True
False,M,70,32000.0,2017,9,28,0,0,3,informational,True,True,False,True
False,M,35,45000.0,2018,7,18,2,10,10,discount,True,True,True,True
False,M,18,56000.0,2017,9,7,0,0,4,informational,True,True,True,False
True,M,53,77000.0,2017,4,5,10,10,7,bogo,True,True,False,True
True,M,64,57000.0,2017,12,10,10,10,5,bogo,True,True,True,True
True,M,54,96000.0,2014,6,25,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2016,3,14,3,7,7,discount,True,True,True,True
False,F,46,100000.0,2017,8,19,0,0,4,informational,True,True,True,False
False,M,86,78000.0,2017,4,17,10,10,7,bogo,True,True,False,True
True,M,45,66000.0,2014,11,22,3,7,7,discount,True,True,True,True
True,F,58,119000.0,2017,12,7,10,10,7,bogo,True,True,False,True
False,M,50,35000.0,2014,9,17,0,0,4,informational,True,True,True,False
True,M,60,40000.0,2017,10,24,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2018,1,16,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2015,1,26,0,0,4,informational,True,True,True,False
True,M,64,75000.0,2014,8,16,10,10,7,bogo,True,True,False,True
False,M,68,31000.0,2017,9,10,2,10,10,discount,True,True,True,True
True,O,66,70000.0,2015,11,9,3,7,7,discount,True,True,True,True
False,M,54,55000.0,2018,1,16,3,7,7,discount,True,True,True,True
True,F,36,67000.0,2017,9,27,2,10,10,discount,True,True,True,True
False,M,49,72000.0,2018,5,4,10,10,7,bogo,True,True,False,True
False,M,66,47000.0,2016,7,31,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,11,12,0,0,3,informational,True,True,False,True
True,F,118,70598.23,2017,4,11,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,11,13,5,5,5,bogo,True,True,True,True
False,F,96,87000.0,2017,11,11,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2016,8,24,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2015,12,1,5,5,5,bogo,True,True,True,True
True,M,55,79000.0,2016,6,7,5,5,5,bogo,True,True,True,True
True,M,66,77000.0,2016,6,27,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,12,6,0,0,4,informational,True,True,True,False
False,F,59,107000.0,2017,5,24,0,0,3,informational,True,True,False,True
False,F,33,44000.0,2016,1,14,0,0,4,informational,True,True,True,False
True,M,28,73000.0,2015,4,17,5,5,7,bogo,True,True,True,False
True,F,55,58000.0,2016,6,11,3,7,7,discount,True,True,True,True
True,M,24,64000.0,2017,12,22,5,20,10,discount,True,False,True,False
False,F,40,84000.0,2018,2,26,5,5,7,bogo,True,True,True,False
True,F,60,58000.0,2018,2,26,3,7,7,discount,True,True,True,True
False,F,49,79000.0,2018,5,18,0,0,4,informational,True,True,True,False
True,F,74,57000.0,2015,12,22,5,5,5,bogo,True,True,True,True
True,M,40,80000.0,2017,1,28,2,10,10,discount,True,True,True,True
False,F,67,116000.0,2017,10,17,2,10,7,discount,True,True,True,False
True,M,73,54000.0,2013,11,13,10,10,5,bogo,True,True,True,True
True,F,40,71000.0,2015,11,17,2,10,10,discount,True,True,True,True
True,M,38,39000.0,2017,8,23,10,10,5,bogo,True,True,True,True
False,M,23,32000.0,2014,2,21,0,0,3,informational,True,True,False,True
True,M,77,68000.0,2017,5,3,5,5,7,bogo,True,True,True,False
True,M,76,85000.0,2016,11,23,10,10,5,bogo,True,True,True,True
True,M,61,63000.0,2018,1,9,5,5,5,bogo,True,True,True,True
True,F,70,118000.0,2017,4,14,5,5,7,bogo,True,True,True,False
True,M,58,61000.0,2016,10,10,5,5,5,bogo,True,True,True,True
False,F,42,94000.0,2017,5,17,0,0,3,informational,True,True,False,True
True,F,46,68000.0,2015,12,9,5,5,7,bogo,True,True,True,False
False,F,52,99000.0,2018,4,12,0,0,4,informational,True,True,True,False
True,M,85,60000.0,2016,6,25,2,10,10,discount,True,True,True,True
False,M,59,40000.0,2014,7,5,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,3,1,10,10,7,bogo,True,True,False,True
True,M,66,96000.0,2016,12,12,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,4,11,2,10,7,discount,True,True,True,False
True,F,80,85000.0,2016,4,3,5,20,10,discount,True,False,True,False
False,M,54,94000.0,2018,2,20,5,20,10,discount,True,False,True,False
True,F,71,40000.0,2016,1,8,3,7,7,discount,True,True,True,True
True,F,56,98000.0,2016,7,12,5,5,5,bogo,True,True,True,True
True,M,77,56000.0,2015,11,7,3,7,7,discount,True,True,True,True
False,M,41,82000.0,2017,12,4,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,5,20,10,10,5,bogo,True,True,True,True
False,F,36,92000.0,2016,6,9,0,0,4,informational,True,True,True,False
False,M,27,41000.0,2016,6,14,10,10,5,bogo,True,True,True,True
True,F,75,87000.0,2016,1,11,5,5,7,bogo,True,True,True,False
False,M,58,43000.0,2018,3,26,3,7,7,discount,True,True,True,True
False,M,47,91000.0,2018,6,9,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,5,28,2,10,10,discount,True,True,True,True
True,M,23,69000.0,2016,12,23,5,5,7,bogo,True,True,True,False
False,M,63,34000.0,2017,12,23,5,5,5,bogo,True,True,True,True
True,F,59,72000.0,2017,12,15,3,7,7,discount,True,True,True,True
False,F,60,113000.0,2017,8,7,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,4,12,5,5,7,bogo,True,True,True,False
False,F,88,56000.0,2017,12,4,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,3,22,5,5,5,bogo,True,True,True,True
False,M,67,58000.0,2018,4,22,0,0,3,informational,True,True,False,True
False,F,55,32000.0,2018,1,9,0,0,3,informational,True,True,False,True
True,M,50,93000.0,2017,7,25,10,10,7,bogo,True,True,False,True
True,F,65,73000.0,2017,8,5,5,5,7,bogo,True,True,True,False
False,M,50,96000.0,2016,7,12,0,0,3,informational,True,True,False,True
True,F,43,94000.0,2017,6,30,10,10,7,bogo,True,True,False,True
False,F,63,65000.0,2014,3,4,0,0,3,informational,True,True,False,True
True,F,73,58000.0,2017,7,13,10,10,7,bogo,True,True,False,True
True,M,32,37000.0,2015,1,24,5,5,7,bogo,True,True,True,False
True,F,58,73000.0,2017,10,14,5,5,5,bogo,True,True,True,True
False,M,21,74000.0,2018,7,5,10,10,5,bogo,True,True,True,True
True,F,57,72000.0,2015,10,20,5,5,5,bogo,True,True,True,True
False,F,69,75000.0,2017,8,8,10,10,5,bogo,True,True,True,True
True,M,55,76000.0,2018,6,6,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,1,30,10,10,5,bogo,True,True,True,True
False,M,40,51000.0,2018,2,24,10,10,5,bogo,True,True,True,True
False,F,60,81000.0,2018,4,23,0,0,3,informational,True,True,False,True
True,F,58,59000.0,2017,8,22,10,10,5,bogo,True,True,True,True
True,F,64,103000.0,2015,10,26,5,20,10,discount,True,False,True,False
True,M,45,46000.0,2016,9,8,3,7,7,discount,True,True,True,True
False,M,33,55000.0,2016,1,24,0,0,4,informational,True,True,True,False
True,F,74,99000.0,2014,3,27,10,10,7,bogo,True,True,False,True
False,M,83,32000.0,2017,9,27,0,0,3,informational,True,True,False,True
True,F,37,57000.0,2018,5,7,2,10,10,discount,True,True,True,True
False,F,26,73000.0,2018,2,11,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,2,6,3,7,7,discount,True,True,True,True
True,F,83,58000.0,2017,3,25,5,5,5,bogo,True,True,True,True
True,F,83,86000.0,2016,7,19,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,1,8,5,20,10,discount,True,False,True,False
False,M,25,50000.0,2017,8,11,10,10,7,bogo,True,True,False,True
True,M,66,59000.0,2017,2,28,10,10,5,bogo,True,True,True,True
True,F,62,88000.0,2017,8,9,10,10,7,bogo,True,True,False,True
False,F,71,58000.0,2017,1,31,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,12,20,0,0,3,informational,True,True,False,True
True,F,57,97000.0,2017,7,30,5,5,5,bogo,True,True,True,True
True,F,54,73000.0,2017,12,21,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,11,16,0,0,3,informational,True,True,False,True
False,M,63,50000.0,2017,8,22,5,5,5,bogo,True,True,True,True
True,F,97,94000.0,2016,8,15,10,10,7,bogo,True,True,False,True
False,F,52,97000.0,2016,8,20,0,0,3,informational,True,True,False,True
True,F,83,94000.0,2017,12,7,5,5,7,bogo,True,True,True,False
False,M,89,67000.0,2015,11,25,0,0,3,informational,True,True,False,True
False,M,71,64000.0,2018,1,27,0,0,3,informational,True,True,False,True
False,M,47,44000.0,2014,1,24,2,10,10,discount,True,True,True,True
False,M,58,74000.0,2018,3,28,2,10,10,discount,True,True,True,True
False,F,27,42000.0,2017,2,28,10,10,5,bogo,True,True,True,True
False,M,27,33000.0,2014,4,15,5,5,5,bogo,True,True,True,True
True,F,52,67000.0,2017,8,10,2,10,10,discount,True,True,True,True
False,M,63,55000.0,2016,7,2,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,10,14,2,10,7,discount,True,True,True,False
False,F,60,30000.0,2017,9,6,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,5,6,0,0,3,informational,True,True,False,True
False,M,65,50000.0,2017,12,10,0,0,3,informational,True,True,False,True
False,M,19,37000.0,2017,9,11,10,10,5,bogo,True,True,True,True
False,M,24,59000.0,2016,4,8,10,10,5,bogo,True,True,True,True
True,M,51,80000.0,2017,11,11,2,10,10,discount,True,True,True,True
True,F,35,50000.0,2018,4,8,3,7,7,discount,True,True,True,True
True,F,41,90000.0,2015,11,19,3,7,7,discount,True,True,True,True
False,M,42,61000.0,2018,2,2,0,0,4,informational,True,True,True,False
False,F,32,74000.0,2018,2,3,0,0,3,informational,True,True,False,True
True,M,23,49000.0,2017,10,30,10,10,7,bogo,True,True,False,True
True,F,90,78000.0,2015,10,2,5,5,7,bogo,True,True,True,False
False,M,19,62000.0,2018,5,25,0,0,4,informational,True,True,True,False
False,M,46,55000.0,2015,8,3,0,0,3,informational,True,True,False,True
False,M,51,84000.0,2018,1,19,2,10,7,discount,True,True,True,False
True,M,77,94000.0,2017,8,15,2,10,10,discount,True,True,True,True
True,M,68,70000.0,2018,4,26,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,11,7,0,0,3,informational,True,True,False,True
False,F,78,58000.0,2016,6,8,0,0,4,informational,True,True,True,False
True,F,68,63000.0,2016,3,13,2,10,10,discount,True,True,True,True
False,M,61,68000.0,2015,6,7,10,10,5,bogo,True,True,True,True
True,F,34,48000.0,2017,9,26,5,20,10,discount,True,False,True,False
True,F,63,88000.0,2015,11,10,2,10,10,discount,True,True,True,True
False,F,61,65000.0,2017,11,9,0,0,4,informational,True,True,True,False
False,M,64,37000.0,2017,8,3,0,0,3,informational,True,True,False,True
True,F,61,87000.0,2017,5,10,3,7,7,discount,True,True,True,True
False,F,53,66000.0,2018,4,17,0,0,3,informational,True,True,False,True
True,F,77,87000.0,2016,8,23,10,10,5,bogo,True,True,True,True
False,M,42,47000.0,2018,7,8,2,10,10,discount,True,True,True,True
False,M,24,64000.0,2017,8,25,0,0,3,informational,True,True,False,True
True,F,95,81000.0,2017,11,24,3,7,7,discount,True,True,True,True
False,F,33,46000.0,2018,6,13,2,10,10,discount,True,True,True,True
True,F,43,70000.0,2016,12,15,10,10,7,bogo,True,True,False,True
True,F,86,84000.0,2015,5,6,5,5,7,bogo,True,True,True,False
True,M,59,83000.0,2016,10,15,5,5,5,bogo,True,True,True,True
True,M,55,93000.0,2018,6,13,3,7,7,discount,True,True,True,True
True,F,47,97000.0,2014,6,20,5,5,5,bogo,True,True,True,True
False,M,73,54000.0,2017,8,27,10,10,7,bogo,True,True,False,True
True,F,75,53000.0,2017,4,18,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,3,2,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2015,8,29,10,10,5,bogo,True,True,True,True
False,F,53,98000.0,2017,10,17,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2016,6,27,10,10,7,bogo,True,True,False,True
True,F,63,74000.0,2016,7,9,10,10,5,bogo,True,True,True,True
True,F,26,41000.0,2017,10,26,3,7,7,discount,True,True,True,True
False,M,60,45000.0,2015,2,8,0,0,3,informational,True,True,False,True
False,M,63,79000.0,2016,6,13,0,0,3,informational,True,True,False,True
True,M,46,66000.0,2015,8,4,5,20,10,discount,True,False,True,False
True,M,56,77000.0,2016,4,2,5,5,5,bogo,True,True,True,True
False,M,59,57000.0,2018,3,18,0,0,3,informational,True,True,False,True
True,F,68,92000.0,2017,9,1,2,10,7,discount,True,True,True,False
True,M,53,66000.0,2013,9,20,5,5,7,bogo,True,True,True,False
True,M,63,58000.0,2017,10,5,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,4,10,5,5,7,bogo,True,True,True,False
False,M,62,102000.0,2016,10,3,0,0,4,informational,True,True,True,False
False,F,51,70000.0,2017,9,28,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2017,11,8,5,20,10,discount,True,False,True,False
False,F,64,91000.0,2016,8,20,0,0,4,informational,True,True,True,False
False,F,72,83000.0,2017,10,20,10,10,7,bogo,True,True,False,True
True,M,40,72000.0,2017,10,2,2,10,10,discount,True,True,True,True
True,M,50,62000.0,2015,8,6,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,11,24,10,10,5,bogo,True,True,True,True
False,M,65,32000.0,2018,5,3,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2015,12,17,2,10,10,discount,True,True,True,True
True,M,83,66000.0,2016,5,18,10,10,7,bogo,True,True,False,True
False,M,19,42000.0,2015,12,12,10,10,5,bogo,True,True,True,True
True,M,35,66000.0,2016,3,26,3,7,7,discount,True,True,True,True
True,F,75,100000.0,2017,5,9,10,10,7,bogo,True,True,False,True
False,M,52,97000.0,2016,9,6,0,0,4,informational,True,True,True,False
False,M,31,51000.0,2014,6,12,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,4,5,0,0,4,informational,True,True,True,False
True,M,58,96000.0,2017,1,13,5,5,7,bogo,True,True,True,False
True,M,43,41000.0,2016,9,10,2,10,10,discount,True,True,True,True
False,M,60,83000.0,2017,7,18,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2015,9,5,5,5,5,bogo,True,True,True,True
True,M,68,52000.0,2017,12,3,10,10,7,bogo,True,True,False,True
True,M,53,98000.0,2016,1,23,3,7,7,discount,True,True,True,True
False,F,55,83000.0,2017,1,17,5,5,5,bogo,True,True,True,True
True,F,64,92000.0,2018,2,27,2,10,7,discount,True,True,True,False
False,M,60,57000.0,2015,4,29,10,10,7,bogo,True,True,False,True
False,M,37,64000.0,2017,12,17,10,10,5,bogo,True,True,True,True
True,M,76,111000.0,2016,12,8,5,5,5,bogo,True,True,True,True
True,M,67,88000.0,2017,2,20,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,6,10,10,10,5,bogo,True,True,True,True
False,M,29,66000.0,2013,12,26,10,10,7,bogo,True,True,False,True
False,M,23,35000.0,2018,5,10,5,5,5,bogo,True,True,True,True
True,M,62,63000.0,2017,4,30,5,5,5,bogo,True,True,True,True
False,M,45,82000.0,2017,4,24,0,0,4,informational,True,True,True,False
False,M,70,32000.0,2017,9,28,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,11,20,2,10,7,discount,True,True,True,False
False,F,94,49000.0,2018,2,8,3,7,7,discount,True,True,True,True
True,M,59,53000.0,2016,4,27,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,11,27,0,0,3,informational,True,True,False,True
False,F,64,84000.0,2017,6,11,0,0,4,informational,True,True,True,False
False,M,78,55000.0,2015,4,21,0,0,4,informational,True,True,True,False
True,M,44,55000.0,2015,11,4,2,10,10,discount,True,True,True,True
True,M,37,56000.0,2017,11,16,3,7,7,discount,True,True,True,True
True,M,19,70000.0,2017,8,30,2,10,10,discount,True,True,True,True
True,F,70,80000.0,2015,9,13,3,7,7,discount,True,True,True,True
True,M,56,99000.0,2016,3,22,10,10,7,bogo,True,True,False,True
False,F,62,99000.0,2017,9,29,0,0,4,informational,True,True,True,False
True,M,71,97000.0,2018,6,15,10,10,7,bogo,True,True,False,True
True,M,64,51000.0,2018,1,17,3,7,7,discount,True,True,True,True
False,F,49,94000.0,2018,6,2,3,7,7,discount,True,True,True,True
False,M,58,39000.0,2018,6,20,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,3,10,0,0,4,informational,True,True,True,False
False,M,23,43000.0,2018,2,13,10,10,5,bogo,True,True,True,True
True,M,25,63000.0,2017,12,31,3,7,7,discount,True,True,True,True
False,M,37,57000.0,2018,1,22,10,10,7,bogo,True,True,False,True
True,M,55,62000.0,2017,12,17,2,10,10,discount,True,True,True,True
True,M,40,52000.0,2015,8,5,2,10,7,discount,True,True,True,False
True,F,65,87000.0,2016,2,20,10,10,7,bogo,True,True,False,True
True,M,64,86000.0,2014,12,22,3,7,7,discount,True,True,True,True
False,M,79,30000.0,2018,7,24,10,10,7,bogo,True,True,False,True
False,M,53,80000.0,2017,10,6,3,7,7,discount,True,True,True,True
False,M,34,65000.0,2017,5,5,0,0,3,informational,True,True,False,True
True,M,73,53000.0,2017,2,2,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2015,9,3,5,5,5,bogo,True,True,True,True
True,M,25,59000.0,2016,1,12,10,10,7,bogo,True,True,False,True
False,M,37,49000.0,2015,3,4,0,0,4,informational,True,True,True,False
True,M,52,70000.0,2018,7,11,2,10,10,discount,True,True,True,True
False,M,57,40000.0,2018,2,7,10,10,7,bogo,True,True,False,True
True,M,26,66000.0,2016,6,19,3,7,7,discount,True,True,True,True
False,F,54,103000.0,2017,11,7,0,0,3,informational,True,True,False,True
False,F,79,101000.0,2017,12,29,0,0,3,informational,True,True,False,True
True,F,67,110000.0,2015,7,29,2,10,7,discount,True,True,True,False
True,F,48,82000.0,2017,3,26,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,5,23,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,5,20,2,10,10,discount,True,True,True,True
True,M,57,66000.0,2016,8,25,5,5,5,bogo,True,True,True,True
False,M,37,49000.0,2017,11,23,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2015,12,24,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,21,3,7,7,discount,True,True,True,True
True,F,47,65000.0,2016,6,9,10,10,5,bogo,True,True,True,True
False,M,87,58000.0,2015,4,2,10,10,7,bogo,True,True,False,True
