,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social,is_offer_completed
46777,F,55,89000.0,2016,4,5,0,0,4,informational,True,True,True,False,False
46778,M,80,50000.0,2016,1,21,10,10,5,bogo,True,True,True,True,False
46779,M,86,90000.0,2017,10,8,10,10,5,bogo,True,True,True,True,False
46780,M,38,51000.0,2016,4,7,2,10,10,discount,True,True,True,True,True
46781,M,24,59000.0,2016,4,8,5,5,5,bogo,True,True,True,True,True
46782,M,59,108000.0,2017,8,27,2,10,10,discount,True,True,True,True,True
46783,F,118,70598.23,2017,8,18,5,20,10,discount,True,False,True,False,False
46784,F,118,70598.23,2017,8,7,5,5,5,bogo,True,True,True,True,False
46785,F,53,34000.0,2018,5,1,2,10,10,discount,True,True,True,True,False
46786,M,95,52000.0,2018,2,22,5,5,7,bogo,True,True,True,False,True
46787,F,30,66000.0,2016,5,16,5,5,5,bogo,True,True,True,True,True
46788,M,53,57000.0,2018,2,20,0,0,3,informational,True,True,False,True,False
46789,F,64,93000.0,2017,12,28,5,5,7,bogo,True,True,True,False,True
46790,F,118,70598.23,2016,3,12,2,10,10,discount,True,True,True,True,True
46791,M,56,37000.0,2018,4,23,0,0,3,informational,True,True,False,True,False
46792,F,63,88000.0,2018,4,26,10,10,7,bogo,True,True,False,True,False
46793,M,26,33000.0,2014,3,16,10,10,5,bogo,True,True,True,True,False
46794,F,70,42000.0,2017,10,9,5,5,5,bogo,True,True,True,True,False
46795,M,50,37000.0,2014,2,11,5,20,10,discount,True,False,True,False,False
46796,F,118,70598.23,2016,7,11,5,5,7,bogo,True,True,True,False,False
46797,F,118,70598.23,2015,9,5,10,10,5,bogo,True,True,True,True,False
46798,M,46,65000.0,2017,9,15,2,10,7,discount,True,True,True,False,True
46799,M,32,52000.0,2017,11,14,3,7,7,discount,True,True,True,True,True
46800,M,27,57000.0,2017,1,14,10,10,7,bogo,True,True,False,True,False
46801,M,55,76000.0,2017,9,1,0,0,3,informational,True,True,False,True,False
46802,M,93,41000.0,2018,1,29,10,10,7,bogo,True,True,False,True,False
46803,F,118,70598.23,2017,11,28,10,10,7,bogo,True,True,False,True,False
46804,F,90,31000.0,2017,1,29,10,10,5,bogo,True,True,True,True,True
46805,F,44,79000.0,2016,12,27,2,10,10,discount,True,True,True,True,True
46806,F,49,90000.0,2016,10,18,5,5,5,bogo,True,True,True,True,True
46807,M,60,66000.0,2017,11,5,2,10,10,discount,True,True,True,True,True
46808,M,59,110000.0,2015,12,7,2,10,7,discount,True,True,True,False,True
46809,F,75,32000.0,2017,8,11,2,10,7,discount,True,True,True,False,True
46810,M,54,62000.0,2017,12,17,0,0,3,informational,True,True,False,True,False
46811,F,34,51000.0,2017,10,3,10,10,7,bogo,True,True,False,True,True
46812,F,63,71000.0,2015,8,20,2,10,10,discount,True,True,True,True,True
46813,M,80,89000.0,2014,1,26,5,5,5,bogo,True,True,True,True,True
46814,M,61,33000.0,2013,8,25,2,10,10,discount,True,True,True,True,True
46815,M,36,30000.0,2015,8,23,2,10,10,discount,True,True,True,True,True
46816,F,85,112000.0,2017,2,26,2,10,7,discount,True,True,True,False,True
46817,M,52,54000.0,2017,12,26,2,10,10,discount,True,True,True,True,False
46818,F,118,70598.23,2015,8,4,10,10,5,bogo,True,True,True,True,False
46819,M,55,92000.0,2018,5,12,0,0,4,informational,True,True,True,False,False
46820,M,31,50000.0,2013,8,27,2,10,10,discount,True,True,True,True,True
46821,M,76,50000.0,2018,3,21,2,10,10,discount,True,True,True,True,True
46822,M,86,90000.0,2017,10,8,5,5,5,bogo,True,True,True,True,True
46823,M,61,79000.0,2017,2,20,5,5,7,bogo,True,True,True,False,True
46824,F,80,87000.0,2016,2,23,3,7,7,discount,True,True,True,True,True
46825,F,42,94000.0,2017,5,17,0,0,3,informational,True,True,False,True,False
46826,M,42,63000.0,2015,10,23,10,10,5,bogo,True,True,True,True,False
46827,M,52,67000.0,2016,4,6,5,5,5,bogo,True,True,True,True,True
46828,F,44,64000.0,2016,4,7,3,7,7,discount,True,True,True,True,True
46829,M,45,30000.0,2018,4,25,5,20,10,discount,True,False,True,False,False
46830,M,54,69000.0,2017,10,7,5,20,10,discount,True,False,True,False,True
46831,F,118,70598.23,2017,11,22,5,5,7,bogo,True,True,True,False,True
46832,M,63,77000.0,2017,10,13,2,10,10,discount,True,True,True,True,False
46833,M,65,50000.0,2017,4,15,2,10,10,discount,True,True,True,True,True
46834,M,66,79000.0,2016,4,12,3,7,7,discount,True,True,True,True,True
46835,M,57,98000.0,2018,7,1,5,5,7,bogo,True,True,True,False,False
46836,M,72,74000.0,2018,6,17,2,10,7,discount,True,True,True,False,True
46837,M,22,43000.0,2018,4,23,5,5,5,bogo,True,True,True,True,True
46838,M,76,52000.0,2015,9,26,10,10,5,bogo,True,True,True,True,False
46839,F,118,70598.23,2015,6,22,5,5,7,bogo,True,True,True,False,True
46840,F,118,70598.23,2018,4,11,3,7,7,discount,True,True,True,True,False
46841,F,118,70598.23,2017,9,23,2,10,7,discount,True,True,True,False,False
46842,F,118,70598.23,2017,11,26,0,0,4,informational,True,True,True,False,False
46843,F,56,57000.0,2015,8,2,2,10,10,discount,True,True,True,True,True
46844,F,118,70598.23,2017,4,9,5,5,7,bogo,True,True,True,False,False
46845,M,45,74000.0,2015,10,27,0,0,4,informational,True,True,True,False,False
46846,M,44,75000.0,2015,8,21,2,10,7,discount,True,True,True,False,True
46847,M,64,42000.0,2017,11,18,10,10,5,bogo,True,True,True,True,False
46848,M,59,65000.0,2017,10,9,5,5,5,bogo,True,True,True,True,True
46849,M,74,98000.0,2016,6,17,2,10,10,discount,True,True,True,True,True
46850,F,29,74000.0,2017,12,22,3,7,7,discount,True,True,True,True,True
46851,M,20,59000.0,2014,8,22,2,10,7,discount,True,True,True,False,False
46852,M,27,43000.0,2015,12,10,0,0,3,informational,True,True,False,True,False
46853,F,118,70598.23,2016,5,27,10,10,5,bogo,True,True,True,True,False
46854,M,48,51000.0,2017,9,8,0,0,3,informational,True,True,False,True,False
46855,M,67,59000.0,2013,9,9,5,20,10,discount,True,False,True,False,False
46856,F,25,63000.0,2017,9,23,3,7,7,discount,True,True,True,True,True
46857,M,23,42000.0,2016,11,2,5,5,7,bogo,True,True,True,False,True
46858,M,32,52000.0,2017,11,14,3,7,7,discount,True,True,True,True,True
46859,F,60,79000.0,2016,9,14,5,5,5,bogo,True,True,True,True,True
46860,F,118,70598.23,2015,8,13,3,7,7,discount,True,True,True,True,False
46861,O,30,48000.0,2017,9,15,0,0,3,informational,True,True,False,True,False
46862,M,31,42000.0,2014,10,8,3,7,7,discount,True,True,True,True,True
46863,M,59,60000.0,2016,3,10,10,10,7,bogo,True,True,False,True,True
46864,M,63,46000.0,2014,8,12,5,5,5,bogo,True,True,True,True,True
46865,M,80,87000.0,2017,10,15,2,10,7,discount,True,True,True,False,False
46866,M,27,40000.0,2015,8,2,0,0,4,informational,True,True,True,False,False
46867,M,27,69000.0,2017,12,15,0,0,4,informational,True,True,True,False,False
46868,F,49,95000.0,2016,10,28,2,10,10,discount,True,True,True,True,True
46869,F,22,52000.0,2016,12,6,5,5,5,bogo,True,True,True,True,True
46870,M,64,56000.0,2015,9,25,0,0,4,informational,True,True,True,False,False
46871,M,80,98000.0,2017,2,25,5,20,10,discount,True,False,True,False,False
46872,F,53,99000.0,2016,3,11,2,10,7,discount,True,True,True,False,True
46873,F,76,38000.0,2018,2,18,10,10,7,bogo,True,True,False,True,False
46874,M,62,64000.0,2016,7,30,5,5,5,bogo,True,True,True,True,True
46875,M,44,89000.0,2018,1,16,2,10,7,discount,True,True,True,False,False
46876,M,59,40000.0,2018,6,18,0,0,4,informational,True,True,True,False,False
46877,F,118,70598.23,2017,8,17,5,20,10,discount,True,False,True,False,False
46878,F,47,72000.0,2017,12,9,10,10,7,bogo,True,True,False,True,True
46879,F,118,70598.23,2017,12,24,3,7,7,discount,True,True,True,True,False
46880,F,60,117000.0,2018,4,20,3,7,7,discount,True,True,True,True,True
46881,F,65,83000.0,2017,8,6,2,10,7,discount,True,True,True,False,True
46882,F,73,98000.0,2017,8,8,5,5,5,bogo,True,True,True,True,True
46883,F,65,62000.0,2017,11,21,5,5,5,bogo,True,True,True,True,True
46884,F,118,70598.23,2018,4,20,5,20,10,discount,True,False,True,False,False
46885,M,27,69000.0,2017,12,15,5,5,7,bogo,True,True,True,False,True
46886,M,53,72000.0,2018,7,10,5,5,5,bogo,True,True,True,True,False
46887,M,60,68000.0,2016,12,27,2,10,7,discount,True,True,True,False,True
46888,F,53,71000.0,2017,11,23,5,5,5,bogo,True,True,True,True,False
46889,F,118,70598.23,2018,2,24,3,7,7,discount,True,True,True,True,False
46890,F,118,70598.23,2015,9,11,2,10,7,discount,True,True,True,False,False
46891,F,85,72000.0,2016,3,16,5,5,7,bogo,True,True,True,False,True
46892,F,54,119000.0,2016,10,18,5,5,7,bogo,True,True,True,False,True
46893,M,18,49000.0,2016,2,17,10,10,7,bogo,True,True,False,True,True
46894,M,67,96000.0,2014,8,23,3,7,7,discount,True,True,True,True,True
46895,F,54,91000.0,2015,12,8,5,5,5,bogo,True,True,True,True,True
46896,M,57,42000.0,2017,12,20,5,5,5,bogo,True,True,True,True,False
46897,F,66,53000.0,2018,3,22,2,10,7,discount,True,True,True,False,True
46898,F,58,92000.0,2016,10,16,5,5,5,bogo,True,True,True,True,True
46899,F,118,70598.23,2017,10,4,3,7,7,discount,True,True,True,True,False
46900,F,118,70598.23,2018,1,19,10,10,5,bogo,True,True,True,True,False
46901,M,57,34000.0,2017,11,7,10,10,5,bogo,True,True,True,True,False
46902,M,52,37000.0,2018,2,14,10,10,5,bogo,True,True,True,True,False
46903,F,118,70598.23,2017,11,13,2,10,10,discount,True,True,True,True,False
46904,M,64,49000.0,2018,6,22,10,10,7,bogo,True,True,False,True,True
46905,F,45,46000.0,2017,9,19,0,0,3,informational,True,True,False,True,False
46906,M,43,60000.0,2017,8,6,5,20,10,discount,True,False,True,False,True
46907,F,81,33000.0,2016,9,28,5,5,7,bogo,True,True,True,False,True
46908,F,72,66000.0,2016,11,6,5,5,5,bogo,True,True,True,True,True
46909,F,118,70598.23,2015,11,18,2,10,10,discount,True,True,True,True,True
46910,O,39,89000.0,2016,11,17,5,5,7,bogo,True,True,True,False,True
46911,M,53,71000.0,2018,2,13,5,5,5,bogo,True,True,True,True,False
46912,F,73,106000.0,2017,1,10,2,10,10,discount,True,True,True,True,True
46913,M,73,73000.0,2016,1,13,10,10,5,bogo,True,True,True,True,True
46914,F,118,70598.23,2016,10,8,0,0,3,informational,True,True,False,True,False
46915,M,61,78000.0,2018,1,14,3,7,7,discount,True,True,True,True,False
46916,F,118,70598.23,2018,7,2,5,5,5,bogo,True,True,True,True,False
46917,F,70,88000.0,2016,6,18,5,5,7,bogo,True,True,True,False,True
46918,M,26,39000.0,2017,12,6,10,10,5,bogo,True,True,True,True,False
46919,F,37,37000.0,2016,1,9,10,10,5,bogo,True,True,True,True,True
46920,M,41,44000.0,2018,5,27,0,0,3,informational,True,True,False,True,False
46921,F,50,118000.0,2017,12,5,10,10,5,bogo,True,True,True,True,True
46922,M,51,77000.0,2014,7,24,2,10,7,discount,True,True,True,False,True
46923,M,28,33000.0,2018,7,26,10,10,7,bogo,True,True,False,True,False
46924,F,48,87000.0,2015,10,12,5,5,5,bogo,True,True,True,True,True
46925,F,70,59000.0,2018,4,5,5,5,5,bogo,True,True,True,True,False
46926,F,91,37000.0,2017,8,15,10,10,7,bogo,True,True,False,True,True
46927,F,48,72000.0,2018,3,14,5,5,7,bogo,True,True,True,False,True
46928,M,53,59000.0,2018,4,17,0,0,4,informational,True,True,True,False,False
46929,M,30,31000.0,2017,10,15,2,10,7,discount,True,True,True,False,True
46930,F,38,67000.0,2018,1,25,5,5,7,bogo,True,True,True,False,True
46931,M,40,37000.0,2017,12,3,3,7,7,discount,True,True,True,True,False
46932,F,75,60000.0,2017,6,13,0,0,3,informational,True,True,False,True,False
46933,M,59,51000.0,2018,5,7,0,0,3,informational,True,True,False,True,False
46934,M,53,50000.0,2016,10,7,0,0,3,informational,True,True,False,True,False
46935,M,42,59000.0,2015,10,22,3,7,7,discount,True,True,True,True,True
46936,F,39,65000.0,2016,12,26,5,5,5,bogo,True,True,True,True,True
46937,M,27,61000.0,2018,6,30,5,5,5,bogo,True,True,True,True,False
46938,F,118,70598.23,2017,8,27,3,7,7,discount,True,True,True,True,False
46939,F,51,51000.0,2017,10,30,0,0,3,informational,True,True,False,True,False
46940,M,84,62000.0,2016,3,26,3,7,7,discount,True,True,True,True,True
46941,M,53,111000.0,2016,9,19,2,10,7,discount,True,True,True,False,True
46942,M,47,56000.0,2017,3,2,0,0,4,informational,True,True,True,False,False
46943,M,36,47000.0,2017,2,17,0,0,4,informational,True,True,True,False,False
46944,M,45,63000.0,2017,6,20,0,0,4,informational,True,True,True,False,False
46945,F,77,71000.0,2017,8,29,10,10,5,bogo,True,True,True,True,True
46946,M,73,46000.0,2018,5,28,10,10,7,bogo,True,True,False,True,False
46947,M,63,54000.0,2017,12,22,2,10,7,discount,True,True,True,False,False
46948,M,56,37000.0,2018,3,10,5,5,5,bogo,True,True,True,True,False
46949,F,61,98000.0,2017,9,2,3,7,7,discount,True,True,True,True,True
46950,M,59,53000.0,2016,6,10,0,0,3,informational,True,True,False,True,False
46951,M,26,45000.0,2018,7,26,10,10,7,bogo,True,True,False,True,True
46952,M,60,75000.0,2018,6,12,2,10,7,discount,True,True,True,False,True
46953,F,68,54000.0,2017,11,4,0,0,4,informational,True,True,True,False,False
46954,M,33,54000.0,2017,7,19,5,5,7,bogo,True,True,True,False,False
46955,M,20,62000.0,2016,1,10,10,10,7,bogo,True,True,False,True,False
46956,M,26,39000.0,2017,12,6,2,10,10,discount,True,True,True,True,False
46957,M,70,79000.0,2017,10,14,5,5,5,bogo,True,True,True,True,False
46958,F,58,72000.0,2016,11,22,3,7,7,discount,True,True,True,True,True
46959,F,118,70598.23,2017,3,4,10,10,7,bogo,True,True,False,True,False
46960,F,64,34000.0,2017,7,24,5,5,5,bogo,True,True,True,True,True
46961,F,69,37000.0,2013,9,18,10,10,7,bogo,True,True,False,True,False
46962,F,50,83000.0,2016,11,26,10,10,5,bogo,True,True,True,True,True
46963,M,80,82000.0,2018,4,17,5,5,5,bogo,True,True,True,True,False
46964,F,118,70598.23,2016,5,31,5,5,5,bogo,True,True,True,True,False
46965,F,55,76000.0,2018,2,21,10,10,5,bogo,True,True,True,True,False
46966,F,53,83000.0,2016,9,5,5,5,5,bogo,True,True,True,True,True
46967,M,74,85000.0,2017,2,17,5,5,5,bogo,True,True,True,True,True
46968,M,41,36000.0,2017,9,14,5,20,10,discount,True,False,True,False,False
46969,F,39,55000.0,2014,11,14,5,5,5,bogo,True,True,True,True,False
46970,M,41,71000.0,2017,11,16,5,20,10,discount,True,False,True,False,False
46971,M,64,96000.0,2013,12,15,10,10,5,bogo,True,True,True,True,True
46972,F,79,107000.0,2016,5,11,5,20,10,discount,True,False,True,False,False
46973,F,52,65000.0,2018,6,25,2,10,10,discount,True,True,True,True,False
46974,F,118,70598.23,2017,8,1,10,10,7,bogo,True,True,False,True,False
46975,M,35,61000.0,2017,10,26,10,10,7,bogo,True,True,False,True,False
46976,M,55,100000.0,2017,5,8,10,10,7,bogo,True,True,False,True,True
46977,F,84,114000.0,2016,4,12,5,20,10,discount,True,False,True,False,True
46978,F,118,70598.23,2016,3,11,10,10,7,bogo,True,True,False,True,False
46979,M,48,75000.0,2017,12,18,10,10,7,bogo,True,True,False,True,False
46980,F,118,70598.23,2016,7,24,10,10,7,bogo,True,True,False,True,False
46981,F,118,70598.23,2015,8,9,0,0,3,informational,True,True,False,True,False
46982,F,57,43000.0,2017,12,24,10,10,5,bogo,True,True,True,True,True
46983,M,57,89000.0,2015,8,24,2,10,10,discount,True,True,True,True,True
46984,M,66,36000.0,2015,8,29,2,10,10,discount,True,True,True,True,True
46985,M,84,90000.0,2015,8,29,2,10,10,discount,True,True,True,True,True
46986,M,44,51000.0,2017,4,6,5,5,7,bogo,True,True,True,False,True
46987,F,58,108000.0,2015,8,10,2,10,10,discount,True,True,True,True,True
46988,F,72,109000.0,2016,4,21,3,7,7,discount,True,True,True,True,True
46989,M,51,61000.0,2015,6,24,5,5,7,bogo,True,True,True,False,True
46990,M,69,53000.0,2017,11,2,5,20,10,discount,True,False,True,False,False
46991,F,68,72000.0,2018,2,17,10,10,7,bogo,True,True,False,True,True
46992,M,34,36000.0,2018,3,31,3,7,7,discount,True,True,True,True,True
46993,M,59,76000.0,2016,7,25,5,5,5,bogo,True,True,True,True,True
46994,F,68,118000.0,2018,5,30,2,10,10,discount,True,True,True,True,True
46995,M,42,51000.0,2016,7,29,10,10,5,bogo,True,True,True,True,False
46996,F,118,70598.23,2018,6,26,10,10,7,bogo,True,True,False,True,False
46997,F,118,70598.23,2017,7,20,2,10,7,discount,True,True,True,False,False
46998,M,78,52000.0,2017,4,13,2,10,10,discount,True,True,True,True,True
46999,F,53,98000.0,2017,10,17,0,0,3,informational,True,True,False,True,False
47000,M,74,33000.0,2017,8,17,2,10,10,discount,True,True,True,True,True
47001,F,70,58000.0,2017,3,15,0,0,4,informational,True,True,True,False,False
47002,F,118,70598.23,2018,1,5,2,10,10,discount,True,True,True,True,False
47003,M,33,73000.0,2017,9,11,0,0,3,informational,True,True,False,True,False
47004,O,60,69000.0,2017,2,1,10,10,5,bogo,True,True,True,True,False
47005,M,47,43000.0,2017,12,7,10,10,7,bogo,True,True,False,True,False
47006,F,48,100000.0,2018,3,3,0,0,4,informational,True,True,True,False,False
47007,M,58,81000.0,2017,10,20,0,0,3,informational,True,True,False,True,False
47008,F,118,70598.23,2017,12,4,10,10,7,bogo,True,True,False,True,False
47009,F,118,70598.23,2018,5,30,10,10,5,bogo,True,True,True,True,False
47010,M,45,47000.0,2018,5,18,2,10,7,discount,True,True,True,False,False
47011,M,91,73000.0,2017,5,16,5,5,5,bogo,True,True,True,True,False
47012,F,118,70598.23,2018,3,8,5,5,5,bogo,True,True,True,True,False
47013,M,81,40000.0,2017,10,25,0,0,3,informational,True,True,False,True,False
47014,M,70,31000.0,2017,10,25,2,10,7,discount,True,True,True,False,True
47015,M,36,52000.0,2016,3,13,2,10,10,discount,True,True,True,True,False
47016,F,58,88000.0,2018,5,5,5,5,5,bogo,True,True,True,True,False
47017,F,118,70598.23,2017,8,22,5,5,5,bogo,True,True,True,True,False
47018,F,118,70598.23,2017,9,16,2,10,10,discount,True,True,True,True,False
47019,M,67,44000.0,2017,10,2,3,7,7,discount,True,True,True,True,False
47020,F,34,42000.0,2018,3,4,10,10,7,bogo,True,True,False,True,True
47021,F,45,87000.0,2015,8,31,2,10,7,discount,True,True,True,False,True
47022,F,39,45000.0,2017,9,20,5,5,7,bogo,True,True,True,False,True
47023,F,65,51000.0,2016,3,25,5,5,5,bogo,True,True,True,True,True
47024,F,118,70598.23,2016,6,27,10,10,7,bogo,True,True,False,True,False
47025,M,77,54000.0,2018,5,20,5,5,7,bogo,True,True,True,False,False
47026,M,41,86000.0,2018,7,10,5,5,7,bogo,True,True,True,False,False
47027,F,39,32000.0,2017,9,9,0,0,3,informational,True,True,False,True,False
47028,M,20,31000.0,2018,2,20,10,10,5,bogo,True,True,True,True,False
47029,M,52,92000.0,2015,9,5,5,5,7,bogo,True,True,True,False,True
47030,M,27,70000.0,2018,7,3,3,7,7,discount,True,True,True,True,False
47031,F,52,93000.0,2015,6,4,3,7,7,discount,True,True,True,True,True
47032,M,48,87000.0,2015,6,1,5,5,5,bogo,True,True,True,True,True
47033,F,62,76000.0,2018,1,2,10,10,7,bogo,True,True,False,True,False
47034,M,51,53000.0,2016,3,16,10,10,7,bogo,True,True,False,True,False
47035,M,42,46000.0,2017,11,25,0,0,3,informational,True,True,False,True,False
47036,M,39,46000.0,2014,6,15,2,10,10,discount,True,True,True,True,True
47037,M,62,80000.0,2016,5,11,2,10,10,discount,True,True,True,True,True
47038,M,39,50000.0,2013,8,27,2,10,10,discount,True,True,True,True,True
47039,M,60,66000.0,2017,11,5,5,5,5,bogo,True,True,True,True,True
47040,M,59,78000.0,2017,8,12,5,20,10,discount,True,False,True,False,True
47041,M,31,57000.0,2018,6,27,5,5,5,bogo,True,True,True,True,True
47042,F,118,70598.23,2017,11,14,5,20,10,discount,True,False,True,False,False
47043,F,67,52000.0,2016,8,20,5,5,5,bogo,True,True,True,True,True
47044,F,56,78000.0,2018,3,1,0,0,3,informational,True,True,False,True,False
47045,M,46,47000.0,2017,9,11,3,7,7,discount,True,True,True,True,True
47046,M,80,51000.0,2014,3,30,3,7,7,discount,True,True,True,True,True
47047,M,39,61000.0,2015,10,5,5,5,7,bogo,True,True,True,False,True
47048,F,118,70598.23,2017,11,28,10,10,7,bogo,True,True,False,True,False
47049,F,118,70598.23,2016,10,19,2,10,7,discount,True,True,True,False,False
47050,M,71,67000.0,2015,3,10,0,0,4,informational,True,True,True,False,False
47051,F,118,70598.23,2018,4,16,0,0,3,informational,True,True,False,True,False
47052,F,29,33000.0,2016,6,19,10,10,5,bogo,True,True,True,True,True
